"id","zip_code","city","id_county"
"1","8128","Aba","7"
"2","8127","Aba","7"
"3","5241","Abádszalók","11"
"4","7678","Abaliget","2"
"5","3261","Abasár","10"
"6","3882","Abaújalpár","4"
"7","3882","Abaújkér","4"
"8","3815","Abaújlak","4"
"9","3881","Abaújszántó","4"
"10","3809","Abaújszolnok","4"
"11","3898","Abaújvár","4"
"12","9151","Abda","8"
"13","3753","Abod","4"
"14","2740","Abony","14"
"15","8256","Ábrahámhegy","19"
"16","2941","Ács","12"
"17","2683","Acsa","14"
"18","9746","Acsád","18"
"19","9168","Acsalag","8"
"20","2887","Ácsteszér","12"
"21","3292","Adács","10"
"22","8653","Ádánd","15"
"23","8561","Adásztevel","19"
"24","2457","Adony","7"
"25","8497","Adorjánháza","19"
"26","7841","Adorjás","2"
"27","7381","Ág","2"
"28","6076","Ágasegyháza","1"
"29","9423","Ágfalva","8"
"30","3759","Aggtelek","4"
"31","9441","Agyagosszergény","8"
"32","4524","Ajak","16"
"33","8447","Ajka","19"
"34","8448","Ajka","19"
"35","8451","Ajka","19"
"36","8400","Ajka","19"
"37","2862","Aka","12"
"38","6221","Akasztó","1"
"39","3779","Alacska","4"
"40","7011","Alap","7"
"41","5142","Alattyán","11"
"42","2730","Albertirsa","14"
"43","8087","Alcsútdoboz","7"
"44","3353","Aldebrő","10"
"45","6750","Algyő","6"
"46","8921","Alibánfa","20"
"47","7934","Almamellék","2"
"48","2931","Almásfüzitő","12"
"49","8935","Almásháza","20"
"50","5747","Almáskamarás","3"
"51","7932","Almáskeresztúr","2"
"52","4285","Álmosd","9"
"53","3985","Alsóberecki","4"
"54","7443","Alsóbogát","15"
"55","3717","Alsódobsza","4"
"56","3837","Alsógagy","4"
"57","7345","Alsómocsolád","2"
"58","7147","Alsónána","17"
"59","2351","Alsónémedi","14"
"60","8924","Alsónemesapáti","20"
"61","7148","Alsónyék","17"
"62","8226","Alsóörs","19"
"63","8394","Alsópáhok","20"
"64","2617","Alsópetény","13"
"65","8767","Alsórajk","20"
"66","3989","Alsóregmec","4"
"67","8973","Alsószenterzsébet","20"
"68","7012","Alsószentiván","7"
"69","7826","Alsószentmárton","2"
"70","9983","Alsószölnök","18"
"71","3726","Alsószuha","4"
"72","3735","Alsótelekes","4"
"73","3069","Alsótold","13"
"74","9842","Alsóújlak","18"
"75","3811","Alsóvadász","4"
"76","3571","Alsózsolca","4"
"77","6916","Ambrózfalva","6"
"78","4546","Anarcs","16"
"79","8675","Andocs","15"
"80","3399","Andornaktálya","10"
"81","9811","Andrásfa","18"
"82","2529","Annavölgy","12"
"83","8477","Apácatorna","19"
"84","4553","Apagy","16"
"85","2345","Apaj","14"
"86","7186","Aparhant","17"
"87","6931","Apátfalva","6"
"88","9982","Apátistvánfalva","18"
"89","7720","Apátvarasd","2"
"90","3032","Apc","10"
"91","2338","Áporka","14"
"92","6088","Apostag","1"
"93","4634","Aranyosapáti","16"
"94","7671","Aranyosgadány","2"
"95","3885","Arka","4"
"96","3663","Arló","4"
"97","3713","Arnót","4"
"98","3467","Ároktő","4"
"99","6623","Árpádhalom","6"
"100","9132","Árpás","8"
"101","4115","Ártánd","9"
"102","6783","Ásotthalom","6"
"103","9177","Ásványráró","8"
"104","3841","Aszaló","4"
"105","2170","Aszód","14"
"106","8241","Aszófő","19"
"107","7763","Áta","2"
"108","3371","Átány","10"
"109","3213","Atkár","10"
"110","7252","Attala","17"
"111","7757","Babarc","2"
"112","7814","Babarcszőlős","2"
"113","7584","Babócsa","15"
"114","2943","Bábolna","12"
"115","8658","Bábonymegyer","15"
"116","8983","Babosdöbréte","20"
"117","9351","Babót","8"
"118","6430","Bácsalmás","1"
"119","6453","Bácsbokod","1"
"120","6454","Bácsborsód","1"
"121","6511","Bácsszentgyörgy","1"
"122","6425","Bácsszőlős","1"
"123","8261","Badacsonytomaj","19"
"124","8257","Badacsonytomaj","19"
"125","8258","Badacsonytomaj","19"
"126","8262","Badacsonytördemic","19"
"127","8263","Badacsonytördemic","19"
"128","2191","Bag","14"
"129","4286","Bagamér","9"
"130","8977","Baglad","20"
"131","8992","Bagod","20"
"132","9145","Bágyogszovát","8"
"133","2836","Baj","12"
"134","6503","Baja","1"
"135","6500","Baja","1"
"136","9944","Bajánsenye","18"
"137","2525","Bajna","12"
"138","2533","Bajót","12"
"139","8945","Bak","20"
"140","7585","Bakháza","15"
"141","7393","Bakóca","2"
"142","4164","Bakonszeg","9"
"143","7675","Bakonya","2"
"144","2885","Bakonybánk","12"
"145","8427","Bakonybél","19"
"146","8056","Bakonycsernye","7"
"147","8433","Bakonygyirót","19"
"148","8581","Bakonyjákó","19"
"149","8571","Bakonykoppány","19"
"150","8045","Bakonykúti","7"
"151","8422","Bakonynána","19"
"152","8418","Bakonyoszlop","19"
"153","9088","Bakonypéterd","8"
"154","8457","Bakonypölöske","19"
"155","8557","Bakonyság","19"
"156","2861","Bakonysárkány","12"
"157","8557","Bakonyszentiván","19"
"158","8430","Bakonyszentkirály","19"
"159","8431","Bakonyszentlászló","19"
"160","2884","Bakonyszombathely","12"
"161","8572","Bakonyszücs","19"
"162","8555","Bakonytamási","19"
"163","6768","Baks","6"
"164","7834","Baksa","2"
"165","3836","Baktakék","4"
"166","4561","Baktalórántháza","16"
"167","8946","Baktüttös","20"
"168","3780","Balajt","4"
"169","2660","Balassagyarmat","13"
"170","6764","Balástya","6"
"171","3347","Balaton","10"
"172","8243","Balatonakali","19"
"173","8220","Balatonalmádi","19"
"174","8649","Balatonberény","15"
"175","8691","Balatonboglár","15"
"176","8630","Balatonboglár","15"
"177","8272","Balatoncsicsó","19"
"178","8312","Balatonederics","19"
"179","8613","Balatonendréd","15"
"180","8646","Balatonfenyves","15"
"181","8164","Balatonfőkajár","19"
"182","8623","Balatonföldvár","15"
"183","8236","Balatonfüred","19"
"184","8230","Balatonfüred","19"
"185","8184","Balatonfűzfő","19"
"186","8175","Balatonfűzfő","19"
"187","8313","Balatongyörök","20"
"188","8275","Balatonhenye","19"
"189","8172","Balatonkenese","19"
"190","8174","Balatonkenese","19"
"191","8648","Balatonkeresztúr","15"
"192","8638","Balatonlelle","15"
"193","8753","Balatonmagyaród","20"
"194","8647","Balatonmáriafürdő","15"
"195","8637","Balatonőszöd","15"
"196","8255","Balatonrendes","19"
"197","8651","Balatonszabadi","15"
"198","8624","Balatonszárszó","15"
"199","8636","Balatonszemes","15"
"200","8710","Balatonszentgyörgy","15"
"201","8252","Balatonszepezd","19"
"202","8233","Balatonszőlős","19"
"203","8242","Balatonudvari","19"
"204","8712","Balatonújlak","15"
"205","8171","Balatonvilágos","19"
"206","8054","Balinka","7"
"207","8055","Balinka","7"
"208","4233","Balkány","16"
"209","6035","Ballószög","1"
"210","4060","Balmazújváros","9"
"211","9771","Balogunyom","18"
"212","6412","Balotaszállás","1"
"213","4468","Balsa","16"
"214","8614","Bálványos","15"
"215","2944","Bana","12"
"216","8443","Bánd","19"
"217","7914","Bánfa","2"
"218","3642","Bánhorváti","4"
"219","2653","Bánk","13"
"220","8891","Bánokszentgyörgy","20"
"221","3654","Bánréve","4"
"222","7711","Bár","2"
"223","4937","Barabás","16"
"224","2427","Baracs","7"
"225","2426","Baracs","7"
"226","2471","Baracska","7"
"227","4161","Báránd","9"
"228","7841","Baranyahidvég","2"
"229","7384","Baranyajenő","2"
"230","7383","Baranyaszentgyörgy","2"
"231","9169","Barbacs","8"
"232","7557","Barcs","15"
"233","7570","Barcs","15"
"234","7478","Bárdudvarnok","15"
"235","8948","Barlahida","20"
"236","3126","Bárna","13"
"237","8291","Barnag","19"
"238","2883","Bársonyos","12"
"239","7923","Basal","2"
"240","3881","Baskó","4"
"241","7149","Báta","17"
"242","7164","Bátaapáti","17"
"243","7140","Bátaszék","17"
"244","7258","Baté","15"
"245","6528","Bátmonostor","1"
"246","3078","Bátonyterenye","13"
"247","3070","Bátonyterenye","13"
"248","3151","Bátonyterenye","13"
"249","3336","Bátor","10"
"250","4343","Bátorliget","16"
"251","5830","Battonya","3"
"252","6351","Bátya","1"
"253","8797","Batyk","20"
"254","8887","Bázakerettye","20"
"255","8352","Bazsi","19"
"256","8565","Béb","19"
"257","8866","Becsehely","20"
"258","2693","Becske","13"
"259","3768","Becskeháza","4"
"260","8985","Becsvölgye","20"
"261","8666","Bedegkér","15"
"262","4128","Bedő","9"
"263","9683","Bejcgyertyános","18"
"264","8515","Békás","19"
"265","3903","Bekecs","4"
"266","5630","Békés","3"
"267","5623","Békéscsaba","3"
"268","5671","Békéscsaba","3"
"269","5600","Békéscsaba","3"
"270","5946","Békéssámson","3"
"271","5561","Békésszentandrás","3"
"272","3343","Bekölce","10"
"273","3346","Bélapátfalva","10"
"274","7589","Bélavár","15"
"275","7061","Belecska","17"
"276","9343","Beled","8"
"277","7543","Beleg","15"
"278","8855","Belezna","20"
"279","5643","Bélmegyer","3"
"280","2455","Beloiannisz","7"
"281","8978","Belsősárd","20"
"282","7747","Belvárdgyula","2"
"283","4643","Benk","16"
"284","2216","Bénye","14"
"285","3045","Bér","13"
"286","9831","Bérbaltavár","18"
"287","2687","Bercel","13"
"288","4934","Beregdaróc","16"
"289","4933","Beregsurány","16"
"290","4116","Berekböszörmény","9"
"291","5309","Berekfürdő","11"
"292","7827","Beremend","2"
"293","3704","Berente","4"
"294","3834","Beret","4"
"295","4103","Berettyóújfalu","9"
"296","4100","Berettyóújfalu","9"
"297","8182","Berhida","19"
"298","8181","Berhida","19"
"299","2641","Berkenye","13"
"300","7664","Berkesd","2"
"301","4521","Berkesz","16"
"302","2639","Bernecebaráti","14"
"303","3575","Berzék","4"
"304","7516","Berzence","15"
"305","7838","Besence","2"
"306","4557","Besenyőd","16"
"307","3373","Besenyőtelek","10"
"308","5071","Besenyszög","11"
"309","2456","Besnyő","7"
"310","4488","Beszterec","16"
"311","7782","Bezedek","2"
"312","9223","Bezenye","8"
"313","8934","Bezeréd","20"
"314","9162","Bezi","8"
"315","2051","Biatorbágy","14"
"316","7671","Bicsérd","2"
"317","2060","Bicske","7"
"318","4175","Bihardancsháza","9"
"319","4110","Biharkeresztes","9"
"320","4172","Biharnagybajom","9"
"321","4174","Bihartorda","9"
"322","5538","Biharugra","3"
"323","7043","Bikács","17"
"324","7346","Bikal","2"
"325","4235","Biri","16"
"326","7747","Birján","2"
"327","7811","Bisse","2"
"328","9625","Bő","18"
"329","9542","Boba","20"
"330","8943","Bocfölde","10"
"331","3368","Boconád","1"
"332","3574","Bőcs","20"
"333","6235","Bócsa","9"
"334","8776","Bocska","2"
"335","4241","Bocskaikert","7"
"336","7672","Boda","7"
"337","8053","Bodajk","2"
"338","8991","Böde","8"
"339","8969","Bödeháza","10"
"340","8085","Bodmér","19"
"341","7394","Bodolyabér","15"
"342","9134","Bodonhely","4"
"343","3243","Bodony","4"
"344","8471","Bodorfa","4"
"345","7439","Bodrog","4"
"346","3987","Bodroghalom","4"
"347","3916","Bodrogkeresztúr","4"
"348","3917","Bodrogkisfalud","4"
"349","3943","Bodrogolaszi","4"
"350","3768","Bódvalenke","2"
"351","3764","Bódvarákó","2"
"352","3763","Bódvaszilas","2"
"353","3412","Bogács","17"
"354","7742","Bogád","8"
"355","7836","Bogádmindszent","9"
"356","7966","Bogdása","20"
"357","9612","Bögöt","12"
"358","9675","Bögöte","13"
"359","7132","Bogyiszló","10"
"360","9324","Bogyoszló","2"
"361","8719","Böhönye","4"
"362","4114","Bojt","4"
"363","8741","Bókaháza","4"
"364","2855","Bokod","15"
"365","4231","Bököny","15"
"366","3066","Bokor","2"
"367","7025","Bölcske","20"
"368","3016","Boldog","15"
"369","7937","Boldogasszonyfa","17"
"370","3884","Boldogkőújfalu","17"
"371","3885","Boldogkőváralja","17"
"372","3794","Boldva","6"
"373","7517","Bolhás","18"
"374","7586","Bolhó","2"
"375","7754","Bóly","1"
"376","8992","Boncodfölde","20"
"377","7281","Bonnya","4"
"378","9073","Bőny","4"
"379","7187","Bonyhád","4"
"380","7150","Bonyhád","4"
"381","7158","Bonyhádvarasd","4"
"382","9152","Börcs","4"
"383","6795","Bordány","4"
"384","9554","Borgáta","13"
"385","7756","Borjád","19"
"386","6445","Borota","19"
"387","8885","Borsfa","2"
"388","3658","Borsodbóta","16"
"389","3426","Borsodgeszt","2"
"390","3462","Borsodivánka","18"
"391","3672","Borsodnádasd","18"
"392","3671","Borsodnádasd","4"
"393","3623","Borsodszentgyörgy","18"
"394","3796","Borsodszirák","4"
"395","2644","Borsosberény","20"
"396","8479","Borszörcsök","20"
"397","8428","Borzavár","18"
"398","8772","Börzönce","18"
"399","9167","Bősárkány","15"
"400","7811","Bosta","16"
"401","7475","Bőszénfa","17"
"402","4955","Botpalád","8"
"403","7900","Botykapeterd","8"
"404","9727","Bozsok","20"
"405","3994","Bózsva","8"
"406","9752","Bozzai","15"
"407","5527","Bucsa","3"
"408","9792","Bucsu","18"
"409","8925","Bucsuszentlászló","20"
"410","8893","Bucsuta","20"
"411","2093","Budajenő","14"
"412","2011","Budakalász","14"
"413","2092","Budakeszi","14"
"414","2040","Budaörs","14"
"415","1069","Budapest","5"
"416","1011","Budapest","5"
"417","1012","Budapest","5"
"418","1013","Budapest","5"
"419","1014","Budapest","5"
"420","1015","Budapest","5"
"421","1016","Budapest","5"
"422","1021","Budapest","5"
"423","1022","Budapest","5"
"424","1023","Budapest","5"
"425","1024","Budapest","5"
"426","1025","Budapest","5"
"427","1026","Budapest","5"
"428","1027","Budapest","5"
"429","1028","Budapest","5"
"430","1029","Budapest","5"
"431","1031","Budapest","5"
"432","1032","Budapest","5"
"433","1033","Budapest","5"
"434","1034","Budapest","5"
"435","1035","Budapest","5"
"436","1036","Budapest","5"
"437","1037","Budapest","5"
"438","1038","Budapest","5"
"439","1039","Budapest","5"
"440","1041","Budapest","5"
"441","1042","Budapest","5"
"442","1043","Budapest","5"
"443","1044","Budapest","5"
"444","1045","Budapest","5"
"445","1046","Budapest","5"
"446","1047","Budapest","5"
"447","1048","Budapest","5"
"448","1051","Budapest","5"
"449","1052","Budapest","5"
"450","1053","Budapest","5"
"451","1054","Budapest","5"
"452","1055","Budapest","5"
"453","1056","Budapest","5"
"454","1061","Budapest","5"
"455","1062","Budapest","5"
"456","1063","Budapest","5"
"457","1064","Budapest","5"
"458","1065","Budapest","5"
"459","1066","Budapest","5"
"460","1067","Budapest","5"
"461","1068","Budapest","5"
"462","1071","Budapest","5"
"463","1072","Budapest","5"
"464","1073","Budapest","5"
"465","1074","Budapest","5"
"466","1075","Budapest","5"
"467","1076","Budapest","5"
"468","1077","Budapest","5"
"469","1078","Budapest","5"
"470","1081","Budapest","5"
"471","1082","Budapest","5"
"472","1083","Budapest","5"
"473","1084","Budapest","5"
"474","1085","Budapest","5"
"475","1086","Budapest","5"
"476","1087","Budapest","5"
"477","1088","Budapest","5"
"478","1089","Budapest","5"
"479","1091","Budapest","5"
"480","1092","Budapest","5"
"481","1093","Budapest","5"
"482","1094","Budapest","5"
"483","1095","Budapest","5"
"484","1096","Budapest","5"
"485","1097","Budapest","5"
"486","1098","Budapest","5"
"487","1101","Budapest","5"
"488","1102","Budapest","5"
"489","1103","Budapest","5"
"490","1104","Budapest","5"
"491","1105","Budapest","5"
"492","1106","Budapest","5"
"493","1107","Budapest","5"
"494","1108","Budapest","5"
"495","1111","Budapest","5"
"496","1112","Budapest","5"
"497","1113","Budapest","5"
"498","1114","Budapest","5"
"499","1115","Budapest","5"
"500","1116","Budapest","5"
"501","1117","Budapest","5"
"502","1118","Budapest","5"
"503","1119","Budapest","5"
"504","1121","Budapest","5"
"505","1122","Budapest","5"
"506","1123","Budapest","5"
"507","1124","Budapest","5"
"508","1125","Budapest","5"
"509","1126","Budapest","5"
"510","1131","Budapest","5"
"511","1132","Budapest","5"
"512","1133","Budapest","5"
"513","1134","Budapest","5"
"514","1135","Budapest","5"
"515","1136","Budapest","5"
"516","1137","Budapest","5"
"517","1138","Budapest","5"
"518","1139","Budapest","5"
"519","1141","Budapest","5"
"520","1142","Budapest","5"
"521","1143","Budapest","5"
"522","1144","Budapest","5"
"523","1145","Budapest","5"
"524","1146","Budapest","5"
"525","1147","Budapest","5"
"526","1148","Budapest","5"
"527","1149","Budapest","5"
"528","1151","Budapest","5"
"529","1152","Budapest","5"
"530","1153","Budapest","5"
"531","1154","Budapest","5"
"532","1155","Budapest","5"
"533","1156","Budapest","5"
"534","1157","Budapest","5"
"535","1158","Budapest","5"
"536","1161","Budapest","5"
"537","1162","Budapest","5"
"538","1163","Budapest","5"
"539","1164","Budapest","5"
"540","1165","Budapest","5"
"541","1171","Budapest","5"
"542","1172","Budapest","5"
"543","1173","Budapest","5"
"544","1174","Budapest","5"
"545","1181","Budapest","5"
"546","1182","Budapest","5"
"547","1183","Budapest","5"
"548","1184","Budapest","5"
"549","1185","Budapest","5"
"550","1186","Budapest","5"
"551","1188","Budapest","5"
"552","1191","Budapest","5"
"553","1192","Budapest","5"
"554","1193","Budapest","5"
"555","1194","Budapest","5"
"556","1195","Budapest","5"
"557","1196","Budapest","5"
"558","1201","Budapest","5"
"559","1202","Budapest","5"
"560","1203","Budapest","5"
"561","1204","Budapest","5"
"562","1205","Budapest","5"
"563","1211","Budapest","5"
"564","1212","Budapest","5"
"565","1213","Budapest","5"
"566","1214","Budapest","5"
"567","1215","Budapest","5"
"568","1221","Budapest","5"
"569","1222","Budapest","5"
"570","1223","Budapest","5"
"571","1224","Budapest","5"
"572","1225","Budapest","5"
"573","1237","Budapest","5"
"574","1238","Budapest","5"
"575","1239","Budapest","5"
"576","1529","Budapest","5"
"577","6114","Bugac","1"
"578","6114","Bugacpusztaháza","1"
"579","2347","Bugyi","14"
"580","4483","Buj","16"
"581","3047","Buják","13"
"582","9740","Bük","15"
"583","9737","Bük","18"
"584","3422","Bükkábrány","18"
"585","3554","Bükkaranyos","4"
"586","3648","Bükkmogyorósd","4"
"587","7682","Bükkösd","4"
"588","3335","Bükkszék","2"
"589","3257","Bükkszenterzsébet","10"
"590","3557","Bükkszentkereszt","10"
"591","3346","Bükkszentmárton","4"
"592","3414","Bükkzsérc","10"
"593","7973","Bürüs","4"
"594","7273","Büssü","2"
"595","3821","Büttös","15"
"596","8695","Buzsák","4"
"597","9725","Cák","18"
"598","9165","Cakóháza","8"
"599","7013","Cece","7"
"600","4732","Cégénydányád","16"
"601","2738","Cegléd","14"
"602","2700","Cegléd","14"
"603","2737","Ceglédbercel","14"
"604","9541","Celldömölk","18"
"605","9500","Celldömölk","18"
"606","3123","Cered","13"
"607","9624","Chernelházadamonya","18"
"608","5462","Cibakháza","11"
"609","3973","Cigánd","4"
"610","7161","Cikó","17"
"611","9364","Cirák","8"
"612","5551","Csabacsőd","3"
"613","5609","Csabaszabadi","3"
"614","2064","Csabdi","7"
"615","8474","Csabrendek","19"
"616","9375","Csáfordjánosfa","8"
"617","4967","Csaholc","16"
"618","8163","Csajág","19"
"619","8735","Csákány","15"
"620","9919","Csákánydoroszló","18"
"621","8073","Csákberény","7"
"622","8083","Csákvár","7"
"623","6915","Csanádalberti","6"
"624","5662","Csanádapáca","3"
"625","6913","Csanádpalota","6"
"626","9654","Csánig","18"
"627","3015","Csány","10"
"628","7964","Csányoszró","2"
"629","6647","Csanytelek","6"
"630","8756","Csapi","20"
"631","9372","Csapod","8"
"632","5621","Csárdaszállás","3"
"633","7811","Csarnóta","2"
"634","4844","Csaroda","16"
"635","2858","Császár","12"
"636","6239","Császártöltés","1"
"637","4973","Császló","16"
"638","6523","Csátalja","1"
"639","8943","Csatár","20"
"640","5064","Csataszög","11"
"641","2888","Csatka","12"
"642","6448","Csávoly","1"
"643","7935","Csebény","2"
"644","3052","Csécse","13"
"645","4742","Csegöld","16"
"646","8445","Csehbánya","19"
"647","9833","Csehi","18"
"648","9834","Csehimindszent","18"
"649","2949","Csém","12"
"650","2713","Csemő","14"
"651","9764","Csempeszkopács","18"
"652","6765","Csengele","6"
"653","4765","Csenger","16"
"654","4743","Csengersima","16"
"655","4764","Csengerújfalu","16"
"656","6222","Csengőd","1"
"657","9611","Csénye","18"
"658","3837","Csenyéte","4"
"659","2946","Csép","12"
"660","5475","Csépa","11"
"661","9735","Csepreg","18"
"662","9375","Csér","8"
"663","7683","Cserdi","2"
"664","7472","Cserénfa","15"
"665","3413","Cserépfalu","4"
"666","3417","Cserépváralja","4"
"667","2694","Cserháthaláp","13"
"668","2676","Cserhátsurány","13"
"669","3066","Cserhátszentiván","13"
"670","5465","Cserkeszőlő","11"
"671","7673","Cserkút","2"
"672","3648","Csernely","4"
"673","8372","Cserszegtomaj","20"
"674","8951","Csertalakos","20"
"675","7900","Csertő","2"
"676","8419","Csesznek","19"
"677","8973","Csesztreg","20"
"678","2678","Csesztve","13"
"679","8417","Csetény","19"
"680","2212","Csévharaszt","14"
"681","7225","Csibrák","17"
"682","6424","Csikéria","1"
"683","7341","Csikóstőttős","17"
"684","9127","Csikvánd","8"
"685","3442","Csincse","4"
"686","9836","Csipkerek","18"
"687","2673","Csitár","13"
"688","3848","Csobád","4"
"689","3927","Csobaj","4"
"690","2014","Csobánka","14"
"691","8999","Csöde","7"
"692","8495","Csögle","15"
"693","8074","Csókakő","4"
"694","4145","Csökmő","12"
"695","7526","Csököly","1"
"696","7555","Csokonyavisonta","15"
"697","3647","Csokvaomány","14"
"698","2521","Csolnok","15"
"699","6135","Csólyospálos","6"
"700","7253","Csoma","6"
"701","2161","Csomád","20"
"702","7432","Csombárd","2"
"703","8700","Csömend","19"
"704","8957","Csömödér","7"
"705","2141","Csömör","8"
"706","9513","Csönge","3"
"707","6648","Csongrád","19"
"708","6640","Csongrád","20"
"709","8918","Csonkahegyhát","19"
"710","7940","Csonkamindszent","9"
"711","8229","Csopak","15"
"712","8041","Csór","15"
"713","9300","Csorna","20"
"714","8873","Csörnyeföld","14"
"715","9962","Csörötnek","18"
"716","5920","Csorvás","20"
"717","8122","Csősz","18"
"718","8558","Csót","7"
"719","2615","Csővár","14"
"720","8840","Csurgó","15"
"721","8840","Csurgónagymarton","15"
"722","7843","Cún","2"
"723","2373","Dabas","14"
"724","2371","Dabas","14"
"725","2370","Dabas","14"
"726","8345","Dabronc","19"
"727","8485","Dabrony","19"
"728","2854","Dad","12"
"729","2522","Dág","12"
"730","8592","Dáka","19"
"731","7211","Dalmand","17"
"732","3780","Damak","4"
"733","3978","Dámóc","4"
"734","2735","Dánszentmiklós","14"
"735","2118","Dány","14"
"736","9917","Daraboshegy","18"
"737","7988","Darány","15"
"738","4737","Darnó","16"
"739","9232","Darnózseli","8"
"740","4144","Darvas","9"
"741","6524","Dávod","1"
"742","2694","Debercsény","13"
"743","4079","Debrecen","9"
"744","4078","Debrecen","9"
"745","4225","Debrecen","9"
"746","4063","Debrecen","9"
"747","4000","Debrecen","9"
"748","4002","Debrecen","9"
"749","4024","Debrecen","9"
"750","4025","Debrecen","9"
"751","4026","Debrecen","9"
"752","4027","Debrecen","9"
"753","4028","Debrecen","9"
"754","4029","Debrecen","9"
"755","4030","Debrecen","9"
"756","4031","Debrecen","9"
"757","4032","Debrecen","9"
"758","4033","Debrecen","9"
"759","4034","Debrecen","9"
"760","3825","Debréte","4"
"761","7144","Decs","17"
"762","3643","Dédestapolcsány","4"
"763","8135","Dég","7"
"764","2649","Dejtár","13"
"765","2337","Délegyháza","14"
"766","4516","Demecser","16"
"767","3395","Demjén","10"
"768","7915","Dencsháza","2"
"769","9365","Dénesfa","8"
"770","4130","Derecske","9"
"771","6621","Derekegyház","6"
"772","6772","Deszk","6"
"773","3834","Detek","4"
"774","3275","Detk","10"
"775","5510","Dévaványa","3"
"776","8460","Devecser","19"
"777","7683","Dinnyeberki","2"
"778","7072","Diósberény","17"
"779","2049","Diósd","14"
"780","2643","Diósjenő","13"
"781","8764","Dióskál","20"
"782","7817","Diósviszló","2"
"783","8482","Doba","19"
"784","9914","Döbörhegy","3"
"785","5624","Doboz","20"
"786","8874","Dobri","20"
"787","8357","Döbröce","6"
"788","7228","Döbrököz","4"
"789","8989","Dobronhegy","6"
"790","8597","Döbrönte","3"
"791","6766","Dóc","3"
"792","4495","Döge","17"
"793","3627","Domaháza","16"
"794","6781","Domaszék","14"
"795","5836","Dombegyház","10"
"796","5745","Dombiratos","10"
"797","7200","Dombóvár","12"
"798","4492","Dombrád","13"
"799","2182","Domony","18"
"800","2027","Dömös","18"
"801","3263","Domoszló","20"
"802","2344","Dömsöd","17"
"803","9147","Dör","19"
"804","8244","Dörgicse","16"
"805","3374","Dormánd","12"
"806","2510","Dorog","14"
"807","3153","Dorogháza","8"
"808","9913","Döröske","19"
"809","8799","Dötk","18"
"810","3721","Dövény","20"
"811","9791","Dozmat","4"
"812","6342","Drágszél","1"
"813","7849","Drávacsehi","2"
"814","7846","Drávacsepely","2"
"815","7967","Drávafok","2"
"816","7977","Drávagárdony","15"
"817","7960","Drávaiványi","2"
"818","7967","Drávakeresztúr","2"
"819","7850","Drávapalkonya","2"
"820","7843","Drávapiski","2"
"821","7851","Drávaszabolcs","2"
"822","7847","Drávaszerdahely","2"
"823","7960","Drávasztára","2"
"824","7979","Drávatamási","15"
"825","2646","Drégelypalánk","13"
"826","3635","Dubicsány","4"
"827","8416","Dudar","19"
"828","9556","Duka","18"
"829","2545","Dunaalmás","12"
"830","2023","Dunabogdány","14"
"831","6323","Dunaegyháza","1"
"832","6513","Dunafalva","1"
"833","7020","Dunaföldvár","17"
"834","2330","Dunaharaszti","14"
"835","2120","Dunakeszi","14"
"836","9225","Dunakiliti","8"
"837","6328","Dunapataj","1"
"838","9235","Dunaremete","8"
"839","9174","Dunaszeg","8"
"840","7712","Dunaszekcső","2"
"841","6333","Dunaszentbenedek","1"
"842","7135","Dunaszentgyörgy","17"
"843","2897","Dunaszentmiklós","12"
"844","9175","Dunaszentpál","8"
"845","9226","Dunasziget","8"
"846","6325","Dunatetétlen","1"
"847","2407","Dunaújváros","7"
"848","2400","Dunaújváros","7"
"849","2336","Dunavarsány","14"
"850","6087","Dunavecse","1"
"851","6353","Dusnok","1"
"852","7224","Dúzs","17"
"853","9451","Ebergőc","8"
"854","4211","Ebes","9"
"855","9083","Écs","8"
"856","3013","Ecséd","10"
"857","3053","Ecseg","13"
"858","5515","Ecsegfalva","3"
"859","7457","Ecseny","15"
"860","2233","Ecser","14"
"861","7443","Edde","15"
"862","3783","Edelény","4"
"863","3780","Edelény","4"
"864","9343","Edve","8"
"865","3304","Eger","10"
"866","3323","Eger","10"
"867","3300","Eger","10"
"868","7763","Egerág","2"
"869","8497","Egeralja","19"
"870","8765","Egeraracsa","20"
"871","3321","Egerbakta","10"
"872","3337","Egerbocs","10"
"873","3341","Egercsehi","10"
"874","3379","Egerfarmos","10"
"875","3461","Egerlövő","4"
"876","3394","Egerszalók","10"
"877","3757","Égerszög","10"
"878","3328","Egerszólát","4"
"879","8913","Egervár","20"
"880","9684","Egervölgy","18"
"881","9314","Egyed","8"
"882","4067","Egyek","9"
"883","4069","Egyek","9"
"884","3043","Egyházasdengeleg","13"
"885","9473","Egyházasfalu","8"
"886","3185","Egyházasgerge","13"
"887","7824","Egyházasharaszti","2"
"888","9554","Egyházashetye","18"
"889","9781","Egyházashollós","18"
"890","8523","Egyházaskesző","19"
"891","7347","Egyházaskozár","2"
"892","9783","Egyházasrádóc","18"
"893","5742","Elek","3"
"894","7744","Ellend","2"
"895","2423","Előszállás","7"
"896","2424","Előszállás","7"
"897","3432","Emőd","4"
"898","3854","Encs","4"
"899","3860","Encs","4"
"900","4374","Encsencs","16"
"901","3165","Endrefalva","13"
"902","7973","Endrőc","2"
"903","9143","Enese","8"
"904","8131","Enying","7"
"905","8130","Enying","7"
"906","6624","Eperjes","6"
"907","4646","Eperjeske","16"
"908","8413","Eplény","19"
